cellnumber,    x-coordinate,    y-coordinate,    z-coordinate,      solids-vof,solids-x-velocity,solids-y-velocity,  air-x-velocity,  air-y-velocity,           dp-dx,           dp-dy,           udm-x,           udm-y
      3816, 2.500000000E-02, 5.150000000E-01, 5.000000000E-03, 7.409661015E-04,-1.505780789E-01, 4.941331258E+00, 1.282669332E-01, 1.116469479E+01, 3.639714650E+01, 2.167329797E+03, 3.842829910E+00, 8.576566368E+01
      3817, 1.500000000E-02, 5.150000000E-01, 5.000000000E-03, 7.309952602E-04,-2.458753675E-01, 4.777262431E+00, 1.551135882E-01, 1.127326712E+01, 2.899466350E+01, 2.132965745E+03, 5.586169767E+00, 9.049572192E+01
      3818, 5.000000000E-03, 5.150000000E-01, 5.000000000E-03, 7.409935637E-04,-3.531577561E-01, 4.590231692E+00, 1.921220917E-01, 1.113350131E+01, 1.432391956E+01, 2.088337004E+03, 7.738334967E+00, 9.285876288E+01
      3819, 7.950000000E-01, 5.250000000E-01, 5.000000000E-03, 7.925993982E-04,-5.262396569E-01, 4.484808701E+00, 2.147592334E-01, 1.073238939E+01, 3.197137885E+01, 2.058642619E+03, 1.098471437E+01, 9.261537395E+01
      3820, 7.850000000E-01, 5.250000000E-01, 5.000000000E-03, 9.251634474E-04,-6.451305714E-01, 4.240782910E+00, 2.448646979E-01, 9.989485233E+00, 1.459345948E+01, 2.031711995E+03, 1.475102800E+01, 9.528058391E+01
      3821, 9.500000000E-02, 5.250000000E-01, 5.000000000E-03, 4.605387661E-03, 1.199010577E-01, 6.405779734E+00, 7.159093777E-01, 9.547700185E+00, 1.562410931E+02, 2.643759719E+03, 3.618803765E+01, 1.907690409E+02
      3822, 8.500000000E-02, 5.250000000E-01, 5.000000000E-03, 3.381117495E-03, 5.740912526E-02, 6.296270017E+00, 3.812742945E-01, 9.611587159E+00, 1.834245715E+02, 2.523385503E+03, 1.469611366E+01, 1.504400045E+02
      3823, 7.500000000E-02, 5.250000000E-01, 5.000000000E-03, 2.256639625E-03, 3.241094212E-02, 6.034198039E+00, 1.880308849E-01, 9.685656811E+00, 1.772323151E+02, 2.412672583E+03, 4.928236494E+00, 1.156359015E+02
      3824, 6.500000000E-02, 5.250000000E-01, 5.000000000E-03, 1.584975993E-03, 1.504496281E-03, 5.774159347E+00, 9.869857340E-02, 9.862616967E+00, 1.517175455E+02, 2.329125381E+03, 2.287854806E+00, 9.623834795E+01
      3825, 5.500000000E-02, 5.250000000E-01, 5.000000000E-03, 1.143294912E-03,-3.811974922E-02, 5.555990907E+00, 6.974353363E-02, 1.018216898E+01, 1.318407302E+02, 2.271254737E+03, 1.952820445E+00, 8.375505430E+01
      3826, 4.500000000E-02, 5.250000000E-01, 5.000000000E-03, 9.079234176E-04,-7.361647785E-02, 5.375745532E+00, 7.020576698E-02, 1.053435147E+01, 1.125106745E+02, 2.240035873E+03, 2.191289464E+00, 7.859701291E+01
      3827, 3.500000000E-02, 5.250000000E-01, 5.000000000E-03, 7.954968312E-04,-1.360331205E-01, 5.214202142E+00, 8.248183491E-02, 1.091915822E+01, 9.170163917E+01, 2.197299077E+03, 3.081367897E+00, 8.044789647E+01
      3828, 2.500000000E-02, 5.250000000E-01, 5.000000000E-03, 7.433567583E-04,-2.144160885E-01, 5.056886442E+00, 1.039197088E-01, 1.119102436E+01, 7.083389419E+01, 2.146384449E+03, 4.366950146E+00, 8.414848310E+01
      3829, 1.500000000E-02, 5.250000000E-01, 5.000000000E-03, 7.330515292E-04,-3.063658365E-01, 4.890636433E+00, 1.368994245E-01, 1.130622608E+01, 5.699643255E+01, 2.121871815E+03, 6.151271190E+00, 8.903028334E+01
      3830, 5.000000000E-03, 5.250000000E-01, 5.000000000E-03, 7.427719814E-04,-4.102681797E-01, 4.702997040E+00, 1.773853813E-01, 1.117709618E+01, 4.422837014E+01, 2.081197887E+03, 8.313222269E+00, 9.158563597E+01
      3831, 7.950000000E-01, 5.350000000E-01, 5.000000000E-03, 7.944074155E-04,-5.873562121E-01, 4.599305240E+00, 1.691783139E-01, 1.076131017E+01, 5.602090347E+01, 2.054460662E+03, 1.115792856E+01, 9.088178844E+01
      3832, 9.500000000E-02, 5.350000000E-01, 5.000000000E-03, 4.473765469E-03, 8.008179116E-02, 6.360883781E+00, 3.109517659E-01, 9.127529920E+00, 3.294280515E+02, 2.627479727E+03, 1.269751450E+01, 1.521615338E+02
      3833, 8.500000000E-02, 5.350000000E-01, 5.000000000E-03, 3.476986859E-03,-5.435534476E-03, 6.319099459E+00, 8.057560025E-03, 9.376493040E+00, 3.160819528E+02, 2.482887552E+03, 6.033917825E-01, 1.367222443E+02
      3834, 7.500000000E-02, 5.350000000E-01, 5.000000000E-03, 2.386487155E-03,-4.879916764E-02, 6.126630532E+00,-1.272048893E-01, 9.579970666E+00, 2.661864705E+02, 2.353525609E+03,-2.552194511E+00, 1.124101092E+02
      3835, 6.500000000E-02, 5.350000000E-01, 5.000000000E-03, 1.676627412E-03,-8.224476647E-02, 5.889004030E+00,-1.527420159E-01, 9.822775672E+00, 2.161847028E+02, 2.292700875E+03,-1.720769956E+00, 9.601957677E+01
      3836, 5.500000000E-02, 5.350000000E-01, 5.000000000E-03, 1.202528576E-03,-1.217186559E-01, 5.676299023E+00,-1.274076575E-01, 1.017940351E+01, 1.785241539E+02, 2.260887588E+03,-1.067914041E-01, 8.453027212E+01
      3837, 4.500000000E-02, 5.350000000E-01, 5.000000000E-03, 9.349071258E-04,-1.559446595E-01, 5.495439388E+00,-8.276446956E-02, 1.055738366E+01, 1.474845067E+02, 2.188872086E+03, 1.136337400E+00, 7.860155319E+01
      3838, 3.500000000E-02, 5.350000000E-01, 5.000000000E-03, 8.071914987E-04,-2.131450285E-01, 5.331590979E+00,-3.106587239E-02, 1.095084103E+01, 1.284068465E+02, 2.152525519E+03, 2.583558450E+00, 7.973269023E+01
      3839, 2.500000000E-02, 5.350000000E-01, 5.000000000E-03, 7.516197967E-04,-2.871589610E-01, 5.171829837E+00, 2.187253362E-02, 1.123237151E+01, 1.038668743E+02, 2.132975956E+03, 4.257845506E+00, 8.350233094E+01
      3840, 1.500000000E-02, 5.350000000E-01, 5.000000000E-03, 7.410528469E-04,-3.754384009E-01, 5.003985834E+00, 7.340678573E-02, 1.134591269E+01, 8.413219926E+01, 2.111547187E+03, 6.256821591E+00, 8.840532568E+01
      3841, 5.000000000E-03, 5.350000000E-01, 5.000000000E-03, 7.500244182E-04,-4.757125133E-01, 4.816429967E+00, 1.236725300E-01, 1.122671441E+01, 7.133535599E+01, 2.077549535E+03, 8.516094136E+00, 9.107765760E+01
      3842, 9.500000000E-02, 5.450000000E-01, 5.000000000E-03, 4.328937881E-03, 3.549660912E-02, 6.256294362E+00,-2.651628108E-01, 8.742461151E+00, 5.219196512E+02, 2.544757141E+03,-1.522219353E+01, 1.258730294E+02
      3843, 8.500000000E-02, 5.450000000E-01, 5.000000000E-03, 3.527544294E-03,-5.934869968E-02, 6.311118552E+00,-5.156311629E-01, 9.218940282E+00, 4.772176377E+02, 2.364195498E+03,-2.031874436E+01, 1.294884006E+02
      3844, 7.500000000E-02, 5.450000000E-01, 5.000000000E-03, 2.536128613E-03,-1.269524770E-01, 6.194316161E+00,-5.729775792E-01, 9.562287835E+00, 3.764912091E+02, 2.288434194E+03,-1.530494334E+01, 1.155688668E+02
      3845, 6.500000000E-02, 5.450000000E-01, 5.000000000E-03, 1.803541766E-03,-1.698831977E-01, 5.991190239E+00,-5.233166946E-01, 9.857529587E+00, 2.772658368E+02, 2.205563894E+03,-9.218872130E+00, 1.008486416E+02
      3846, 5.500000000E-02, 5.450000000E-01, 5.000000000E-03, 1.295542210E-03,-2.118348876E-01, 5.790184496E+00,-4.312647494E-01, 1.023120280E+01, 2.107659290E+02, 2.138943696E+03,-4.408863267E+00, 8.923052814E+01
      3847, 4.500000000E-02, 5.450000000E-01, 5.000000000E-03, 9.900850382E-04,-2.508528236E-01, 5.609968389E+00,-3.277802793E-01, 1.062438824E+01, 1.692908219E+02, 2.129779463E+03,-1.258765297E+00, 8.205103920E+01
      3848, 3.500000000E-02, 5.450000000E-01, 5.000000000E-03, 8.372401572E-04,-2.994505819E-01, 5.446824081E+00,-2.279057508E-01, 1.101678042E+01, 1.443210462E+02, 2.121844628E+03, 1.047703050E+00, 8.156648277E+01
      3849, 2.500000000E-02, 5.450000000E-01, 5.000000000E-03, 7.726464995E-04,-3.688595783E-01, 5.285631535E+00,-1.414177455E-01, 1.129469649E+01, 1.252440219E+02, 2.105632448E+03, 3.205316139E+00, 8.468518137E+01
      3850, 1.500000000E-02, 5.450000000E-01, 5.000000000E-03, 7.637164344E-04,-4.532291205E-01, 5.116951063E+00,-6.885489247E-02, 1.140015506E+01, 1.088237370E+02, 2.095445128E+03, 5.491802641E+00, 8.977219013E+01
      3851, 5.000000000E-03, 5.450000000E-01, 5.000000000E-03, 7.715041105E-04,-5.496300825E-01, 4.930041910E+00,-3.514168406E-03, 1.128386369E+01, 9.432084059E+01, 2.077656454E+03, 7.939584659E+00, 9.237362361E+01
      3852, 1.050000000E-01, 5.550000000E-01, 5.000000000E-03, 4.709980732E-03,-3.803452969E-02, 5.617372512E+00,-5.676185281E-01, 7.145717147E+00, 5.540749817E+02, 2.663364045E+03,-2.395551842E+01, 6.913405268E+01
      3853, 9.500000000E-02, 5.550000000E-01, 5.000000000E-03, 4.415954168E-03,-6.935453337E-02, 6.095345827E+00,-1.095154583E+00, 8.352391448E+00, 6.951574487E+02, 2.403695119E+03,-5.273708747E+01, 1.160362708E+02
      3854, 8.500000000E-02, 5.550000000E-01, 5.000000000E-03, 3.613124358E-03,-1.253575018E-01, 6.275436201E+00,-1.251969218E+00, 9.178061797E+00, 6.568349380E+02, 2.151177149E+03,-5.284343558E+01, 1.361469142E+02
      3855, 7.500000000E-02, 5.550000000E-01, 5.000000000E-03, 2.651529940E-03,-1.916816749E-01, 6.213528736E+00,-1.152240184E+00, 9.691255994E+00, 5.086853919E+02, 1.964098341E+03,-3.553773778E+01, 1.286653111E+02
      3856, 6.500000000E-02, 5.550000000E-01, 5.000000000E-03, 1.930841210E-03,-2.489172471E-01, 6.073483627E+00,-9.475040341E-01, 1.002899515E+01, 3.492121110E+02, 1.954850411E+03,-1.986029175E+01, 1.124521882E+02
      3857, 5.500000000E-02, 5.550000000E-01, 5.000000000E-03, 1.413416087E-03,-2.996551767E-01, 5.893572263E+00,-7.462127374E-01, 1.037536655E+01, 2.222489125E+02, 2.010851741E+03,-9.858063835E+00, 9.893867674E+01
      3858, 4.500000000E-02, 5.550000000E-01, 5.000000000E-03, 1.078975750E-03,-3.465814647E-01, 5.719377863E+00,-5.859530022E-01, 1.074081660E+01, 1.504690886E+02, 2.065228586E+03,-4.274860402E+00, 8.967628243E+01
      3859, 3.500000000E-02, 5.550000000E-01, 5.000000000E-03, 8.986062975E-04,-3.916077276E-01, 5.558730925E+00,-4.617141888E-01, 1.111378990E+01, 1.256949139E+02, 2.071960305E+03,-1.100415961E+00, 8.719418246E+01
      3860, 2.500000000E-02, 5.550000000E-01, 5.000000000E-03, 8.188689260E-04,-4.575787898E-01, 5.397435769E+00,-3.591914130E-01, 1.137734869E+01, 1.204045677E+02, 2.079695782E+03, 1.465242714E+00, 8.905638235E+01
      3861, 1.500000000E-02, 5.550000000E-01, 5.000000000E-03, 8.092155976E-04,-5.380906909E-01, 5.228643021E+00,-2.690766653E-01, 1.147392387E+01, 1.167985877E+02, 2.076041770E+03, 4.057148150E+00, 9.418850769E+01
      3862, 5.000000000E-03, 5.550000000E-01, 5.000000000E-03, 8.159898655E-04,-6.301598819E-01, 5.043024641E+00,-1.850126686E-01, 1.135175908E+01, 1.091459014E+02, 2.076865835E+03, 6.813851472E+00, 9.656755828E+01
      3863, 1.050000000E-01, 5.650000000E-01, 5.000000000E-03, 1.173502191E-02,-4.153613856E-02, 5.169864279E+00,-1.365776750E+00, 6.091722016E+00, 7.282606516E+02, 2.385206287E+03,-1.514527883E+02, 1.054324444E+02
      3864, 9.500000000E-02, 5.650000000E-01, 5.000000000E-03, 6.025700105E-03,-2.442841123E-01, 5.855219445E+00,-2.098529089E+00, 7.796968978E+00, 6.364104531E+02, 2.105017870E+03,-1.356082556E+02, 1.420078093E+02
      3865, 8.500000000E-02, 5.650000000E-01, 5.000000000E-03, 4.036278116E-03,-3.026193594E-01, 6.178139535E+00,-2.302702638E+00, 9.180987273E+00, 6.427433191E+02, 1.752890575E+03,-1.129772634E+02, 1.696196971E+02
      3866, 7.500000000E-02, 5.650000000E-01, 5.000000000E-03, 2.851830818E-03,-3.038797248E-01, 6.200826673E+00,-2.085039603E+00, 9.980927643E+00, 5.246609422E+02, 1.770521558E+03,-7.649919667E+01, 1.623518984E+02
      3867, 6.500000000E-02, 5.650000000E-01, 5.000000000E-03, 2.052467212E-03,-3.358856554E-01, 6.120673102E+00,-1.633704127E+00, 1.040661064E+01, 3.946139496E+02, 1.767355580E+03,-4.153358762E+01, 1.371612178E+02
      3868, 5.500000000E-02, 5.650000000E-01, 5.000000000E-03, 1.520139567E-03,-3.853103935E-01, 5.978846389E+00,-1.181280045E+00, 1.067859454E+01, 2.510500861E+02, 1.843797496E+03,-1.948154902E+01, 1.150274686E+02
      3869, 4.500000000E-02, 5.650000000E-01, 5.000000000E-03, 1.173777090E-03,-4.374810712E-01, 5.818184958E+00,-8.634927304E-01, 1.093896436E+01, 1.503241937E+02, 1.951792176E+03,-8.376559352E+00, 1.006885883E+02
      3870, 3.500000000E-02, 5.650000000E-01, 5.000000000E-03, 9.748995983E-04,-4.869587601E-01, 5.661075872E+00,-6.792848466E-01, 1.124439750E+01, 9.685963393E+01, 2.013477577E+03,-3.285673384E+00, 9.538472709E+01
      3871, 2.500000000E-02, 5.650000000E-01, 5.000000000E-03, 8.795225296E-04,-5.488658607E-01, 5.502570956E+00,-5.719822874E-01, 1.147615425E+01, 8.474666029E+01, 2.060045862E+03,-3.695678201E-01, 9.550109903E+01
      3872, 1.500000000E-02, 5.650000000E-01, 5.000000000E-03, 8.608427041E-04,-6.258490434E-01, 5.334808669E+00,-4.917241540E-01, 1.155968771E+01, 9.512687614E+01, 2.063577206E+03, 2.147361378E+00, 9.966132979E+01
      3873, 5.000000000E-03, 5.650000000E-01, 5.000000000E-03, 8.659269331E-04,-7.133680107E-01, 5.151608092E+00,-4.106664918E-01, 1.142806806E+01, 1.063478404E+02, 2.083626842E+03, 4.899904812E+00, 1.015986194E+02
      3874, 1.050000000E-01, 5.750000000E-01, 5.000000000E-03, 6.877837523E-02, 2.073118502E-01, 3.898899885E+00,-7.946357966E-01, 4.963523545E+00, 6.095273004E+02, 1.531867554E+03,-7.358047717E+02, 7.818324351E+02
      3875, 9.500000000E-02, 5.750000000E-01, 5.000000000E-03, 2.133100868E-02,-1.968951855E-01, 5.036096392E+00,-1.923880075E+00, 6.928024952E+00, 6.958712952E+02, 1.637695554E+03,-4.521281087E+02, 4.953106928E+02
      3876, 8.500000000E-02, 5.750000000E-01, 5.000000000E-03, 7.549641282E-03,-4.304494659E-01, 5.893267706E+00,-2.533571867E+00, 8.904521648E+00, 4.190424281E+02, 1.738121762E+03,-2.259429402E+02, 3.235054551E+02
      3877, 7.500000000E-02, 5.750000000E-01, 5.000000000E-03, 3.645623787E-03,-5.451909802E-01, 6.128334093E+00,-2.612417172E+00, 1.022377269E+01, 2.525334658E+02, 1.571610822E+03,-1.194267438E+02, 2.365996026E+02
      3878, 6.500000000E-02, 5.750000000E-01, 5.000000000E-03, 2.322126774E-03,-5.194433915E-01, 6.116197261E+00,-2.347782960E+00, 1.089110669E+01, 1.581293969E+02, 1.603151028E+03,-7.110310172E+01, 1.856935531E+02
      3879, 5.500000000E-02, 5.750000000E-01, 5.000000000E-03, 1.661939985E-03,-5.211032120E-01, 6.032510591E+00,-1.812190219E+00, 1.116259589E+01, 2.249859220E+02, 1.701641474E+03,-3.655244301E+01, 1.452397471E+02
      3880, 4.500000000E-02, 5.750000000E-01, 5.000000000E-03, 1.268697357E-03,-5.504603888E-01, 5.899222189E+00,-1.292198144E+00, 1.128481712E+01, 1.555784074E+02, 1.802547420E+03,-1.625701526E+01, 1.180386173E+02
      3881, 3.500000000E-02, 5.750000000E-01, 5.000000000E-03, 1.046728989E-03,-5.948938234E-01, 5.749820718E+00,-9.488826362E-01, 1.144031364E+01, 9.460704616E+01, 1.958999797E+03,-6.566861096E+00, 1.055645693E+02
      3882, 2.500000000E-02, 5.750000000E-01, 5.000000000E-03, 9.369603227E-04,-6.484887808E-01, 5.595692796E+00,-7.775064412E-01, 1.159361260E+01, 6.573564688E+01, 2.039355895E+03,-2.202815379E+00, 1.024069878E+02
      3883, 1.500000000E-02, 5.750000000E-01, 5.000000000E-03, 9.088950888E-04,-7.201128799E-01, 5.430293968E+00,-7.016825291E-01, 1.164183067E+01, 6.775143941E+01, 2.067435727E+03, 3.111651145E-01, 1.048712285E+02
      3884, 5.000000000E-03, 5.750000000E-01, 5.000000000E-03, 9.121512143E-04,-8.015446571E-01, 5.250767260E+00,-6.488430368E-01, 1.150059873E+01, 8.568838997E+01, 2.104096225E+03, 2.596629602E+00, 1.062758690E+02
      3885, 1.050000000E-01, 5.850000000E-01, 5.000000000E-03, 2.585857391E-01, 6.741753117E-01, 2.985260696E+00, 7.610118710E-01, 4.554511661E+00,-1.194156474E+03,-7.743898229E+03, 4.120744966E+02, 7.446728741E+03
      3886, 9.500000000E-02, 5.850000000E-01, 5.000000000E-03, 1.053558279E-01, 1.952927677E-01, 3.784301356E+00,-2.633237207E-01, 6.021652479E+00,-3.621798131E+02,-1.267473634E+03,-6.839538887E+02, 3.336655005E+03
      3887, 8.500000000E-02, 5.850000000E-01, 5.000000000E-03, 2.875048476E-02,-3.221552167E-01, 4.908479143E+00,-1.540333494E+00, 8.075847162E+00,-6.066381503E+02, 1.047015845E+03,-5.014584878E+02, 1.303835084E+03
      3888, 7.500000000E-02, 5.850000000E-01, 5.000000000E-03, 8.463260698E-03,-5.826687680E-01, 5.820755945E+00,-2.289624379E+00, 1.005148037E+01,-2.592337502E+02, 1.365111168E+03,-2.306099499E+02, 5.715714813E+02
      3889, 6.500000000E-02, 5.850000000E-01, 5.000000000E-03, 3.451593550E-03,-7.213381714E-01, 6.046607894E+00,-2.387670921E+00, 1.117692368E+01, 3.799958514E+01, 1.562940610E+03,-9.939571060E+01, 3.060201409E+02
      3890, 5.500000000E-02, 5.850000000E-01, 5.000000000E-03, 2.062962743E-03,-7.371632017E-01, 6.021356286E+00,-2.146269013E+00, 1.160248753E+01,-1.020027325E+02, 1.741167199E+03,-5.190117136E+01, 2.055681319E+02
      3891, 4.500000000E-02, 5.850000000E-01, 5.000000000E-03, 1.475874095E-03,-7.320214129E-01, 5.935711508E+00,-1.717753241E+00, 1.173345516E+01,-1.057105531E+01, 1.773888620E+03,-2.625023293E+01, 1.543950566E+02
      3892, 3.500000000E-02, 5.850000000E-01, 5.000000000E-03, 1.179374118E-03,-7.480521633E-01, 5.810594071E+00,-1.308059070E+00, 1.171678337E+01, 3.836671943E+01, 1.946554477E+03,-1.196730466E+01, 1.262148124E+02
      3893, 2.500000000E-02, 5.850000000E-01, 5.000000000E-03, 1.043083560E-03,-7.872824083E-01, 5.664016294E+00,-1.038503388E+00, 1.174309373E+01, 5.909279649E+01, 2.029452434E+03,-4.813450696E+00, 1.164764962E+02
      3894, 1.500000000E-02, 5.850000000E-01, 5.000000000E-03, 1.004944260E-03,-8.485387334E-01, 5.503882361E+00,-9.102439262E-01, 1.170647705E+01, 7.095803693E+01, 2.113925386E+03,-1.151220080E+00, 1.157204317E+02
      3895, 5.000000000E-03, 5.850000000E-01, 5.000000000E-03, 1.002976341E-03,-9.167095152E-01, 5.332327167E+00,-8.514164328E-01, 1.155926112E+01, 8.699522641E+01, 2.131255879E+03, 1.218417495E+00, 1.161992202E+02
      3896, 1.050000000E-01, 5.950000000E-01, 5.000000000E-03, 3.298237380E-01, 1.032327015E+00, 2.542083466E+00, 1.996981338E+00, 4.754061336E+00,-1.344874293E+04,-2.753782236E+04, 8.732184314E+03, 2.002312953E+04
      3897, 9.500000000E-02, 5.950000000E-01, 5.000000000E-03, 2.382158335E-01, 7.057038760E-01, 3.196940854E+00, 1.637230685E+00, 5.695175757E+00,-7.221340553E+03,-1.446741842E+04, 4.796524401E+03, 1.286366055E+04
      3898, 8.500000000E-02, 5.950000000E-01, 5.000000000E-03, 1.104325125E-01, 1.640594801E-01, 3.994877791E+00, 5.901170259E-01, 7.181412863E+00,-2.173245386E+03,-3.991034371E+03, 7.924779380E+02, 5.927036777E+03
      3899, 7.500000000E-02, 5.950000000E-01, 5.000000000E-03, 3.107470151E-02,-4.080957044E-01, 4.960479472E+00,-7.894623096E-01, 9.247571936E+00,-1.446997986E+03, 5.664433235E+02,-1.926695804E+02, 2.165874764E+03
      3900, 6.500000000E-02, 5.950000000E-01, 5.000000000E-03, 9.616985197E-03,-6.914205285E-01, 5.712045299E+00,-1.753128292E+00, 1.094486167E+01,-1.042337102E+03, 1.427836539E+03,-1.777875091E+02, 8.762574967E+02
      3901, 5.500000000E-02, 5.950000000E-01, 5.000000000E-03, 4.092805432E-03,-8.095428823E-01, 5.926903371E+00,-1.995617967E+00, 1.172279223E+01,-3.258074773E+02, 1.621903779E+03,-8.836351951E+01, 4.317982434E+02
      3902, 4.500000000E-02, 5.950000000E-01, 5.000000000E-03, 2.266233830E-03,-8.726499579E-01, 5.910332142E+00,-1.832638516E+00, 1.201856699E+01,-1.639615870E+02, 1.909001870E+03,-4.042491108E+01, 2.572164518E+02
      3903, 3.500000000E-02, 5.950000000E-01, 5.000000000E-03, 1.624470580E-03,-9.085216077E-01, 5.810252667E+00,-1.564490084E+00, 1.197542407E+01,-1.607689054E+02, 1.936545187E+03,-1.980341268E+01, 1.861239344E+02
      3904, 2.500000000E-02, 5.950000000E-01, 5.000000000E-03, 1.396131509E-03,-9.502933106E-01, 5.671468437E+00,-1.346686063E+00, 1.188682014E+01,-2.013763433E+01, 2.092036720E+03,-1.030565553E+01, 1.615904256E+02
      3905, 1.500000000E-02, 5.950000000E-01, 5.000000000E-03, 1.326602521E-03,-1.012578435E+00, 5.521543770E+00,-1.225573320E+00, 1.174261932E+01, 6.357244592E+01, 2.143110605E+03,-5.259495184E+00, 1.536173835E+02
      3906, 5.000000000E-03, 5.950000000E-01, 5.000000000E-03, 1.295102608E-03,-1.091181556E+00, 5.372987010E+00,-1.153420030E+00, 1.159974067E+01, 9.811764905E+01, 2.159851202E+03,-1.500580374E+00, 1.501281075E+02
      3907, 7.950000000E-01, 6.050000000E-01, 5.000000000E-03, 2.333057931E-03,-1.289889720E+00, 5.240331995E+00,-1.509246444E+00, 1.137805559E+01, 9.987053887E+01, 1.988533412E+03,-9.475273140E+00, 2.651234319E+02
      3908, 7.850000000E-01, 6.050000000E-01, 5.000000000E-03, 2.253256556E-03,-1.397969751E+00, 5.081953169E+00,-1.310346369E+00, 1.087379363E+01, 7.412823741E+01, 2.012865282E+03, 3.538705177E+00, 2.339057832E+02
      3909, 9.500000000E-02, 6.050000000E-01, 5.000000000E-03, 2.630354130E-01, 1.060850459E+00, 2.884746451E+00, 2.945786046E+00, 5.601283267E+00,-1.775047001E+04,-2.223328372E+04, 1.273111229E+04, 1.834786052E+04
      3910, 8.500000000E-02, 6.050000000E-01, 5.000000000E-03, 2.028715257E-01, 6.826695720E-01, 3.565345970E+00, 2.453517920E+00, 6.747472710E+00,-1.130624785E+04,-1.568502093E+04, 8.152189037E+03, 1.464907978E+04
      3911, 7.500000000E-02, 6.050000000E-01, 5.000000000E-03, 1.025106360E-01, 1.498619765E-01, 4.284369691E+00, 1.375810953E+00, 8.391206632E+00,-4.239686206E+03,-6.044167176E+03, 2.399940269E+03, 8.039619546E+03
      3912, 6.500000000E-02, 6.050000000E-01, 5.000000000E-03, 3.623004715E-02,-3.759117787E-01, 5.003926064E+00, 2.758361903E-02, 1.015670624E+01,-2.050608525E+03,-5.224043976E+02, 2.649008515E+02, 3.382878377E+03
      3913, 5.500000000E-02, 6.050000000E-01, 5.000000000E-03, 1.440622204E-02,-6.966633698E-01, 5.506093569E+00,-1.065903638E+00, 1.133873145E+01,-1.463505665E+03, 1.213372570E+03,-9.830541002E+01, 1.552863837E+03
